10 3 -5.263951 50.065034
10 4 -5.186506 50.022791
10 5 -5.099673 50.036872
10 6 -5.099673 50.029831
11 0 -5.043349 49.987588
11 1 -4.965903 50.036872
11 2 -4.911926 50.135439
11 3 -4.712445 50.205844
11 4 -4.602144 50.332573
11 5 -4.449599 50.332573
11 6 -4.294708 50.346654
11 7 -4.172673 50.339614
11 8 -4.062372 50.339614
11 9 -3.942683 50.318492
11 10 -3.808913 50.29033
11 11 -3.710346 50.255127
11 12 -3.611779 50.241046
11 13 -3.567189 50.248087
11 14 -3.5226 50.283289
11 15 -3.445154 50.346654
11 16 -3.400564 50.501545
11 17 -3.367708 50.614193
11 18 -3.313731 50.628274
11 19 -3.269141 50.621234
11 20 -3.170574 50.621234
11 21 -2.982827 50.677558
11 22 -2.771612 50.71276
11 23 -2.696514 50.733882
11 24 -2.607334 50.677558
11 25 -2.508767 50.614193
11 26 -2.443055 50.56491
11 27 -2.398466 50.522667
12 0 -2.398466 50.522667
12 1 -2.374997 50.515626
12 2 -2.374997 50.522667
12 3 -2.374997 50.529707
12 4 -2.32102 50.578991
12 5 -2.154395 50.607153
12 6 -1.968995 50.57195
12 7 -1.868081 50.600112
12 8 -1.924405 50.684598
12 9 -1.703802 50.684598
12 10 -1.459731 50.691639
12 11 -1.405754 50.726841
12 12 -1.283719 50.762044
12 13 -1.262597 50.816021
12 14 -1.262597 50.879386
12 15 -1.152296 50.823062
12 16 -1.030261 50.80194
12 17 -0.87537 50.823062
12 18 -0.833126 50.783165
12 19 -0.732213 50.733882
12 20 -0.546813 50.755003
12 21 -0.19244 50.797246
12 22 -0.037549 50.80194
13 0 0.004694 53.557124
13 1 -0.114995 53.622836
13 2 -0.248765 53.700281
13 3 -0.171319 53.726097
13 4 -0.061018 53.655692
14 0 0.093873 53.836398
14 1 -0.072752 53.974861
14 2 -0.138463 54.129752
14 3 -0.248765 54.244747
14 4 -0.258152 54.244747
14 5 -0.258152 54.251788
14 6 -0.269886 54.251788
14 7 -0.359066 54.362089
14 8 -0.523344 54.502899
14 9 -0.732213 54.554529
14 10 -0.985671 54.580345
14 11 -1.053729 54.617894
14 12 -1.128828 54.758704
14 13 -1.262597 54.878393
14 14 -1.372899 55.019203
14 15 -1.426876 55.131851
14 16 -1.43861 55.244499
14 17 -1.450344 55.326638
14 18 -1.459731 55.397043
14 19 -1.494934 55.528466
14 20 -1.659212 55.596524
14 21 -1.858693 55.720906
14 22 -1.978382 55.838248
14 23 -2.145007 55.901613
14 24 -2.353876 55.95559
14 25 -2.497033 56.00018
14 26 -2.5956 56.011914
14 27 -2.64019 56.004874
14 28 -2.729369 55.986099
14 29 -2.905382 55.943856
14 30 -3.048539 55.95559
14 31 -3.179962 55.986099
14 32 -3.191696 56.004874
14 33 -3.147106 56.084666
14 34 -3.036805 56.14803
14 35 -2.893648 56.171499
14 36 -2.696514 56.178539
14 37 -2.529888 56.220782
14 38 -2.619068 56.2818
14 39 -2.729369 56.368633
14 40 -2.816202 56.392101
14 41 -2.849058 56.446079
14 42 -2.673045 56.441385
14 43 -2.562744 56.483628
14 44 -2.452443 56.568114
14 45 -2.419587 56.654947
14 46 -2.309286 56.739433
14 47 -2.264696 56.769942
14 48 -2.23184 56.798104
14 49 -2.198985 56.840347
14 50 -2.177863 56.847387
14 51 -2.166129 56.870856
14 52 -2.145007 56.943608
14 53 -2.067562 57.058602
14 54 -2.04644 57.136048
14 55 -2.011238 57.220534
14 56 -1.924405 57.279205
14 57 -1.835225 57.326142
14 58 -1.75778 57.380119
14 59 -1.75778 57.476339
14 60 -1.75778 57.570213
14 61 -1.825838 57.652352
14 62 -1.924405 57.664086
14 63 -2.133273 57.664086
14 64 -2.374997 57.647658
14 65 -2.574478 57.671126
14 66 -2.783346 57.67582
14 67 -2.992215 57.659392
14 68 -3.212817 57.694595
14 69 -3.367708 57.664086
14 70 -3.698612 57.605415
14 71 -3.874625 57.570213
14 72 -4.008394 57.504501
14 73 -4.08584 57.539704
14 74 -4.04125 57.612456
14 75 -4.04125 57.640618
14 76 -4.196141 57.617149
14 77 -4.196141 57.664086
14 78 -3.930949 57.706329
14 79 -3.764324 57.795509
14 80 -3.820648 57.807243
14 81 -4.074106 57.811937
14 82 -4.04125 57.889382
14 83 -4.017782 57.877648
14 84 -3.841769 57.992643
14 85 -3.47801 58.117025
14 86 -3.334853 58.255488
14 87 -3.093129 58.337628
14 88 -3.06966 58.476091
14 89 -3.036805 58.584045
14 90 -3.257407 58.626288
14 91 -3.334853 58.614554
14 92 -3.367708 58.60282
14 93 -3.510865 58.579352
14 94 -3.764324 58.55119
14 95 -3.975539 58.55119
14 96 -4.095227 58.527721
14 97 -4.27124 58.511293
14 98 -4.294708 58.527721
14 99 -4.449599 58.55119
14 100 -4.503577 58.544149
14 101 -4.536432 58.55119
14 102 -4.646734 58.567617
14 103 -4.712445 58.55119
14 104 -4.846215 58.539455
14 105 -4.977637 58.429154
14 106 -5.033961 58.37283
14 107 -5.043349 58.290691
14 108 -5.043349 58.227326
14 109 -5.066817 58.220286
14 110 -5.186506 58.215592
14 111 -5.24283 58.220286
14 112 -5.254564 58.215592
15 0 -1.095972 50.698679
15 1 -1.128828 50.726841
15 2 -1.173418 50.71276
15 3 -1.185152 50.71276
15 4 -1.229742 50.698679
15 5 -1.239129 50.698679
15 6 -1.250863 50.698679
15 7 -1.316575 50.670517
15 8 -1.34943 50.635315
15 9 -1.316575 50.607153
15 10 -1.173418 50.578991
15 11 -1.063116 50.593072
15 12 -1.009139 50.635315
15 13 -0.976283 50.656436
15 14 -0.985671 50.677558
15 15 -1.095972 50.698679
16 0 -4.095227 53.221527
16 1 -3.99666 53.280198
16 2 -4.095227 53.338869
16 3 -4.217263 53.385806
16 4 -4.306442 53.392846
16 5 -4.437865 53.378765
17 0 -4.306442 54.373823
17 1 -4.31583 54.369129
17 2 -4.40501 54.310459
17 3 -4.515311 54.233013
17 4 -4.625612 54.103937
17 5 -4.679589 54.045266
17 6 -4.524698 54.064041
17 7 -4.327564 54.129752
17 8 -4.238384 54.218932
17 9 -4.228997 54.277603
17 10 -4.228997 54.348008
17 11 -4.306442 54.373823
18 0 -5.231096 55.657542
18 1 -5.24283 55.664582
18 2 -5.254564 55.589484
18 3 -5.24283 55.476836
18 4 -5.165384 55.401737
18 5 -5.066817 55.420512
18 6 -5.043349 55.490917
18 7 -5.022227 55.566015
18 8 -5.043349 55.664582
18 9 -5.087939 55.671623
18 10 -5.177118 55.664582
18 11 -5.209974 55.657542
18 12 -5.221708 55.657542
18 13 -5.231096 55.657542
19 0 -6.08065 55.864063
19 1 -6.092384 55.875798
19 2 -6.113506 55.864063
19 3 -6.167483 55.838248
19 4 -6.322374 55.807739
19 5 -6.399819 55.690398
19 6 -6.388085 55.664582
19 7 -6.268397 55.751415
19 8 -6.235541 55.713866
19 9 -6.190951 55.638767
19 10 -6.167483 55.603565
19 11 -6.003204 55.652848
19 12 -5.99147 55.739681
19 13 -6.057181 55.819474
19 14 -6.08065 55.857023
19 15 -6.08065 55.864063
20 0 -5.651179 56.072932
20 1 -5.627711 56.091706
20 2 -5.660566 56.079972
20 3 -5.782602 56.011914
20 4 -5.838926 55.96263
20 5 -5.848313 55.906306
20 6 -5.937493 55.845289
20 7 -5.949227 55.781924
20 8 -5.848313 55.800699
20 9 -5.803723 55.875798
20 10 -5.695769 55.981405
20 11 -5.651179 56.054157
20 12 -5.651179 56.072932
21 0 -6.244928 56.288841
21 1 -6.277784 56.312309
21 2 -6.268397 56.27476
21 3 -6.167483 56.244251
21 4 -5.982083 56.244251
21 5 -5.860047 56.288841
21 6 -5.815457 56.319349
21 7 -5.738012 56.319349
21 8 -5.651179 56.338124
21 9 -5.672301 56.399142
21 10 -5.749746 56.434344
21 11 -5.770868 56.441385
21 12 -5.848313 56.483628
21 13 -5.949227 56.544646
21 14 -5.958614 56.551686
21 15 -5.970349 56.55638
21 16 -5.99147 56.598623
21 17 -6.113506 56.586889
21 18 -6.179217 56.544646
21 19 -6.167483 56.490668
21 20 -6.057181 56.46016
21 21 -6.014938 56.441385
21 22 -6.03606 56.392101
21 23 -6.03606 56.361592
21 24 -6.003204 56.349858
21 25 -6.03606 56.312309
21 26 -6.12524 56.288841
21 27 -6.202685 56.288841
21 28 -6.244928 56.288841
22 0 -6.244928 57.671126
22 1 -6.277784 57.67582
22 2 -6.277784 57.664086
22 3 -6.301252 57.600721
22 4 -6.322374 57.511542
22 5 -6.334108 57.469299
22 6 -6.477265 57.546744
22 7 -6.542976 57.499807
22 8 -6.587566 57.469299
22 9 -6.632156 57.380119
22 10 -6.554711 57.351957
22 11 -6.423288 57.351957
22 12 -6.345842 57.236962
22 13 -6.244928 57.182985
22 14 -6.244928 57.124314
22 15 -6.167483 57.124314
22 16 -6.03606 57.129008
22 17 -5.881169 57.147782
22 18 -5.881169 57.100846
22 19 -5.871781 57.046868
22 20 -5.76148 57.070337
22 21 -5.705156 57.154823
22 22 -5.651179 57.213494
22 23 -5.782602 57.220534
22 24 -5.892903 57.232268
22 25 -5.958614 57.267471
22 26 -5.958614 57.368385
22 27 -5.99147 57.391853
22 28 -6.092384 57.464605
22 29 -6.092384 57.52797
22 30 -6.12524 57.593681
22 31 -6.223807 57.659392
22 32 -6.244928 57.671126
23 0 -6.91847 52.163104
23 1 -6.808169 52.177185
23 2 -6.575832 52.177185
23 3 -6.444409 52.14433
23 4 -6.312986 52.14433
23 5 -6.256662 52.217082
23 6 -6.322374 52.325036
23 7 -6.268397 52.393094
23 8 -6.202685 52.52217
23 9 -6.146361 52.681755
23 10 -6.12524 52.695836
23 11 -6.03606 52.808484
23 12 -5.99147 52.902357
23 13 -5.99147 52.928173
23 14 -6.03606 53.076023
23 15 -6.03606 53.120613
23 16 -6.057181 53.200406
23 17 -6.08065 53.280198
23 18 -6.101771 53.327135
23 19 -6.03606 53.345909
23 20 -6.014938 53.411621
23 21 -6.003204 53.517228
23 22 -6.068916 53.594674
23 23 -6.146361 53.719056
23 24 -6.202685 53.805889
23 25 -6.244928 53.869254
23 26 -6.235541 53.95374
23 27 -6.202685 53.96078
23 28 -6.08065 53.979555
23 29 -6.08065 53.986595
24 0 -6.08065 53.986595
24 1 -6.068916 53.986595
24 2 -6.003204 54.01241
24 3 -5.838926 54.078122
24 4 -5.794336 54.188423
24 5 -5.561999 54.218932
24 6 -5.463432 54.291684
24 7 -5.463432 54.296378
24 8 -5.561999 54.418413
24 9 -5.594855 54.495859
24 10 -5.561999 54.477084
24 11 -5.451698 54.369129
24 12 -5.418842 54.491165
24 13 -5.508022 54.60616
24 14 -5.594855 54.636669
24 15 -5.848313 54.610853
24 16 -5.749746 54.721155
24 17 -5.76148 54.911248
24 18 -5.937493 55.037977
24 19 -6.047794 55.150626
24 20 -6.268397 55.188175
24 21 -6.35523 55.21399
24 22 -6.620422 55.157666
24 23 -6.796435 55.131851
24 24 -6.91847 55.068486
25 0 -6.972447 55.150626
25 1 -6.897348 55.20695
25 2 -6.939591 55.244499
26 0 -0.037549 50.80194
26 1 0.171319 50.769084
26 2 0.380187 50.797246
26 3 0.699357 50.858264
26 4 0.919959 50.893467
26 5 1.053729 50.928669
26 6 1.07485 50.970912
26 7 1.295453 51.060092
26 8 1.471466 51.151618
26 9 1.516055 51.276001
26 10 1.471466 51.322937
26 11 1.218007 51.329978
26 12 1.020873 51.315897
26 13 0.800271 51.329978
26 14 0.788537 51.433239
26 15 0.699357 51.503644
26 16 0.767415 51.515378
26 17 0.887104 51.54354
26 18 0.919959 51.604558
26 19 1.009139 51.667922
26 20 0.964549 51.700778
26 21 0.865982 51.72894
26 22 0.976283 51.775877
26 23 1.095972 51.804039
26 24 1.185152 51.768836
26 25 1.328309 51.796998
26 26 1.361164 51.865056
26 27 1.340043 51.904953
26 28 1.328309 51.968317
26 29 1.417488 51.961277
26 30 1.548911 52.001173
26 31 1.692068 52.109127
26 32 1.790635 52.346158
26 33 1.814104 52.51513
26 34 1.75778 52.695836
26 35 1.593501 52.836646
26 36 1.417488 52.909398
26 37 1.274331 52.942254
26 38 1.030261 52.949294
26 39 0.800271 52.916438
26 40 0.633645 52.902357
26 41 0.535078 52.808484
26 42 0.445899 52.749813
26 43 0.368453 52.79675
26 44 0.23703 52.815525
26 45 0.138463 52.822565
26 46 0.114995 52.822565
26 47 0.114995 52.829606
26 48 0.183053 52.928173
26 49 0.28162 52.98919
26 50 0.32621 53.022046
26 51 0.403656 53.087757
26 52 0.445899 53.155816
26 53 0.445899 53.261423
26 54 0.380187 53.327135
26 55 0.269886 53.40458
26 56 0.159585 53.465598
26 57 0.105608 53.524269
26 58 0.004694 53.557124
27 0 -0.061018 53.655692
27 1 0.028162 53.615795
27 2 0.037549 53.615795
27 3 0.061018 53.615795
27 4 0.147851 53.601714
27 5 0.258152 53.594674
27 6 0.269886 53.601714
27 7 0.225296 53.773033
27 8 0.093873 53.836398
28 0 1.239129 49.942998
28 1 1.4832 50.057993
28 2 1.715536 50.205844
28 3 1.736658 50.283289
28 4 1.659212 50.332573
28 5 1.692068 50.508586
28 6 1.724924 50.684598
28 7 1.846959 50.900507
29 0 -1.239129 60.637526
29 1 -1.262597 60.646913
29 2 -1.262597 60.64222
29 3 -1.283719 60.625792
29 4 -1.316575 60.592936
29 5 -1.426876 60.550693
29 6 -1.471466 60.513144
29 7 -1.426876 60.475594
29 8 -1.405754 60.402843
29 9 -1.34943 60.344172
29 10 -1.417488 60.306622
29 11 -1.548911 60.250298
29 12 -1.504321 60.196321
29 13 -1.405754 60.168159
29 14 -1.283719 60.224483
29 15 -1.239129 60.179893
29 16 -1.239129 60.09306
29 17 -1.274331 60.003881
30 0 -1.16403 59.982759
30 1 -1.086585 60.020308
30 2 -1.086585 60.097754
30 3 -1.07485 60.147038
30 4 -1.053729 60.179893
30 5 -1.063116 60.224483
30 6 -1.07485 60.273767
30 7 -1.053729 60.299582
30 8 -1.053729 60.327744
30 9 -1.053729 60.377027
30 10 -1.030261 60.41927
30 11 -1.063116 60.435698
30 12 -1.16403 60.452126
30 13 -1.218007 60.475594
30 14 -1.218007 60.522531
30 15 -1.239129 60.592936
30 16 -1.239129 60.637526
