RAYL40,0.59348723,51.5912073
REBR20,0.06905355,51.54944684
REDH10,-3.37615847,56.04374896
REDM1Q,-2.24703969,56.94210088
REDM1R,-2.23267546,56.94246254
ROCH20,-2.18545139,53.54198851
ROCH4A,-2.17611983,53.5397704
ROCK40,-2.76214181,53.30064538
ROWD40,0.00186631,51.35638816
RUGE40,-1.88870778,52.60239046
RYEH40,0.10078085,51.76017611
RYEH4A,0.11197872,51.75786573
SACO1Q,-4.69564108,55.60764908
SACO1R,-4.69004215,55.60132338
SAEN20,-0.29114468,53.76872866
SAES20,-0.29114468,53.74224648
SALH20,-1.23083279,54.61115393
SEAB40,-2.66322728,51.5413223
SELL40,1.02087268,51.15900112
SFEG1Q,-1.9540287,57.67091297
SFEG1R,-1.9540287,57.64994747
SFER10,-1.98575601,57.64695141
SFIL1Q,-4.34151359,56.43203298
SHBA40,-0.22769007,53.62951086
SHEC20,-1.28215637,53.40758367
SHIN10,-4.40263009,58.04424906
SHRE4A,-2.61656947,52.47639219
SHRU2Q,-3.01596025,55.93622747
SHRU2R,-2.99356451,55.9372728
SIGH2Q,-3.71396095,55.88706486
SIGH2R,-3.71396095,55.90066926
SING40,0.53189893,51.4169522
SIZE40,1.60502835,52.15237006
SJOW20,-0.12690922,51.51229422
SJOW2A,-0.13810709,51.50764801
SJOW2B,-0.13810709,51.49835417
SJOW40,-0.13496048,51.50719208
SKLG20,-1.16457871,53.76100642
SLOY10,-4.82099194,56.13418085
SLOY1T,-4.77029356,56.13433528
SMAN20,-2.38141416,53.41314602
SMEA10,-3.07381592,55.90066926
SMEA20,-3.01409394,55.9142689
SMEA4R,-2.98236663,55.89229789
SPAV1Q,-4.84867867,55.92577256
SPAV1R,-4.84867867,55.9351821
SPEN40,-1.49304963,54.64842525
SPLN40,0.01119787,52.76079189
SSHI20,-1.42212977,54.95822899
STAH4A,-2.9767677,53.86898864
STAH4B,-2.95250564,53.86898864
STAL20,-2.24144076,53.44872786
STAL4A,-2.23397551,53.44983931
STAY40,-0.78198474,52.93324559
STAY4A,-0.79691524,52.93549535
STEW20,-1.78677248,54.95748882
STEW2A,-1.81778792,54.95394241
STEW4A,-1.80472374,54.96251511
STEW4B,-1.77859537,54.96251511
STHA20,-4.39889747,55.66242914
STHA40,-4.3876996,55.65400642
STIR1Q,-4.04989712,56.16760081
STIR1R,-4.05176343,56.13121516
STIR1S,-4.04989712,56.15720843
STIR1T,-4.05176343,56.12185328
STLE10,-4.53327194,56.01663582
STRB20,-3.82034074,58.04227346
STRI1Q,-2.0772053,57.65993255
STRI1R,-2.05480955,57.65993255
STSB40,-1.40533296,53.45761866
STSB4A,-1.4258624,53.46095223
STWB4A,-2.4336709,55.47988344
STWB4B,-2.46353189,55.48094105
SUND40,-0.34526773,51.91009757
SWAN20_SPM,-3.93605208,51.65493395
SWAN20_SWA,-3.9547152,51.65493395
SWAN40,-3.93978471,51.66419583
SWAN4A,-3.9547152,51.65956512
SWAN4B,-3.92858684,51.65956512
TARL1Q,-3.08034802,57.04935032
TARL1R,-3.08078011,57.04306837
TAUN4A,-3.18206202,50.99719217
TAUN4B,-3.18206202,50.98192013
TAYN1Q,-5.184578,56.4105345
TAYN1R,-5.17711276,56.40846941
TEAL10,-2.97863401,56.64672273
TEAL20,-3.00102975,56.66313673
TEMP20,-1.20003864,53.44205853
THOM20,-0.92623144,53.65852764
THOM40,-0.93128971,53.66048795
THSO1Q,-3.40228684,58.55323691
THSO1R,-3.40042053,58.55907843
THTO40,-0.70359964,53.87669102
THUR20,-1.14218297,53.43205258
THUR2A,-1.14218297,53.43538816
TILB20,0.25008581,51.46348539
TILB4A,0.23142269,51.45767133
TINP2A,-1.18648149,53.44523126
TINP2B,-1.17764289,53.44428176
TODP20,-1.1160546,54.62682285
TONG10,-4.16747478,54.8391067
TONG1Q,-4.0928223,54.81975636
TORN10,-2.28436593,55.88811152
TORN40,-2.18731771,55.87450271
TOTE20,-0.03919255,51.58540953
TOTW20,-0.04292518,51.58309022
TRAW20,-3.91179003,52.90736492
TRAW40,-3.91179003,52.90398804
TREM20,-3.1783294,51.42044383
TREU4A,-3.29590706,53.11733795
TREU4B,-3.271645,53.11733795
TUMB1Q,-4.41569428,56.77067633
TUMB1R,-4.41569428,56.77885722
TYNE20,-1.41839715,54.97965501
TYNE2A,-1.43519396,54.97965501
UPPB20,-3.30150599,51.56221105
USKM2A,-3.01596025,51.55292835
USKM2B,-2.99916344,51.55060737
USKM2C,-2.98796557,51.54828628
USKM2D,-2.98050032,51.54596507
USKM2E,-2.97863401,51.54364374
WALH40,-2.26010388,51.81443609
WALP40_EME,0.21462588,52.72463649
WALP40_EPN,0.19223014,52.72350615
WALX20,0.06037568,51.68039955
WALX4A,0.05225674,51.68502812
WALX4B,0.06718723,51.6827139
WARL20,0.24075425,51.57033187
WASF2A,-2.81066593,53.55085978
WASF2B,-2.81066593,53.54198851
WATS20,-0.38072766,51.5912073
WBOL20,-1.38387037,54.88797873
WBUR40,-0.7745195,53.32183155
WEAV4A,-2.83492798,53.19567486
WEAV4B,-2.83492798,53.18225582
WFIB20,-3.18392833,56.18110671
WFIE10,-3.33696592,56.14889249
WFIE20,-3.32576805,56.15616903
WGEO2Q,-4.09963181,56.0248477
WGEO2R,-4.07723607,56.0248477
WHAM40,-0.00186631,51.47278634
WHAM4A,-0.00559894,51.48092311
WHAM4B,-0.00559894,51.4658108
WHGA20,-2.31516008,53.50814973
WHHO2Q,-3.51239925,55.98010729
WHHO2R,-3.51426556,55.98845971
WHIL20,-4.45115421,55.57601036
WHSO20,-2.78267125,51.57265183
WHSO2A,-2.79200281,51.5668517
WHSO2B,-2.78640387,51.56105082
WHSO4A,-2.78267125,51.57497168
WHTB1S,-4.84006927,56.05735384
WHTB1T,-4.84006927,56.04797399
WHTL1S,-4.81580722,56.06360581
WHTL1T,-4.81767353,56.04901631
WIBA20,-1.22803332,53.43761173
WIEN2A,-1.94937877,52.44283566
WIEN2B,-1.93443243,52.44284532
WILE20,-1.17764289,52.73593827
WILE40,-1.21683545,52.73593827
WIMB20,-0.17170071,51.4064757
WIOW1Q,-2.13879359,57.14718006
WIOW1R,-2.11079891,57.14718006
WISD20_EPN,-0.17356702,51.50532473
WISD20_LPN,-0.1797936,51.51643963
WISD2A,-0.18476489,51.50300133
WISD2B,-0.18476489,51.50183959
WISH10,-3.82780599,55.84517522
WISH20,-3.80727655,55.86298384
WIYH10,-4.35597229,55.95190454
WIYH20,-4.42689215,55.93100037
WIYH4Q,-4.42502584,55.94249906
WMEL20,-1.21870176,53.49427356
