GARB1Q,SLOY10
GARB1R,SLOY10
GARB1R,STLE10
GARB1S,GARE1S
GARB1T,GARE1T
GARB1T,SLOY10
GARE1S,WHTL1S
GARE1S,WIYH10
GARE1S,GARB1S
BARK20_EPN,BARK20_LPN
BARK20_EPN,BARK40
BARK20_EPN,REBR20
GARE1T,WHTL1T
GARE1T,WIYH10
GLEN1Q,LAGG1Q
GLFA10,KEIT10
GLLE10,KEOO10
GLLE10,NETS10
GLLE10,TONG10
GLLU1Q,NETS10
GLLU1R,NETS10
GLNI10,MOSM10
GLNI10,REDH10
GLNI10,WFIE10
GLRB20,GLRO20
GLRB20,TEAL20
GLRO20,WFIE20
GLRO20,GLRB20
GORG1Q,TELR1Q
GORG1R,TELR1R
GOVA1Q,HAGR1Q
GOVA1R,HAGR1R
GRAI40,KEMS40
GRAI40,KINO40
GRAI40,TILB40
GRAI40,MEDW40
GREN40_EME,GREN40_EPN
GREN40_EME,STAY40
GREN40_EME,SUND40
GREN40_EME,WBUR40
ABTH20,COWB2A
ABTH20,PYLE20
ABTH20,TREM20
ABTH20,UPPB20
BARK40,NFLE40
BARK40,WHAM40
BARK40,WTHU4A
BARK40,WTHU4B
GRIW40,KEAD40
GRIW40,SHBA40
GRMO20,KINC20
GRNA10,HAWI10
GRST20,LACK2A
GRST20,LACK2B
GRST20,LACK2C
GRTO2A,LACK20
GRTO2B,LACK20
GRUB1Q,MOSS1S
GRUB1R,MOSS1T
HACK2A,TOTE20
HACK2A,HACK40
HACK2B,TOTE20
HACK2B,HACK40
BEDD20_LPN,CHSI20
BEDD20_LPN,BEDD20_SPN
BEDD20_LPN,BEDD40
BEDD20_LPN,WIMB20
HAKB1A,HARK10
HAKB1B,HARK10
HAKB1B,HAWI10
HAKB2A,HARK20
HAKB4A,HARK40
HAMB4A,HEYS40
HAMB4A,PEWO40
HAMB4A,STAH4A
HAMB4B,HEYS40
HAMB4B,PEWO40
HAMB4B,STAH4B
HAMH20,NECH20
HAMH20,OCKH20
HAMH2A,HAMH40_AQUL
HAMH2A,NECH20
HAMH40_AQUL,HAMH40_EME
HAMH40_AQUL,WILE40
HARK10,HARK20
HARK20,HARK40
HARK20,STEW20
HARK40,HUTT40
HARK40,HAKB4B
HARM20,HATL20
HARM20,HAWP20
HATL20,SALH20
HATL20,TODP20
HATL20,WBOL20
HAWP20,HAWP4A
HAWP20,NORT20
HAWP20,OFFE20
HAWP4A,NORT40
BEDD40,ROWD40
HELE10,WIYH10
HEYS40,QUER4A
HEYS40,QUER4B
HIGM20,HIGM2A
HIGM20,HIGM40
HIGM20,THUR2A
HIGM2A,HIGM40
HIGM40,HIGM4A
HIGM40,WBUR40
HIGM4A,RATS40
HINP20,HINP40
HINP40,MELK40_SEP
HINP40,TAUN4A
HINP40,TAUN4B
HUER10,HUER40
HUER10,HUNF1Q
HUER10,HUNF1R
HUER10,JUNA1T
HUER40,INKI40
HUER40,KILS40
HUER40,NEIL4Q
BERW1Q,ECCL10
HUMR40,KEAD4A
HUMR40,KILL40
HUNF1Q,KILW10
HUNF1R,SACO1R
HURS20,LITT2A
HURS20,LITT2B
HURS20,NEWX20
HUTT40,QUER4A
HUTT40,QUER4B
IMPP40,MELK40_SEP
INDQ40,LAND40
INGA1Q,LOCL1R
BERW1R,ECCL10
INKI40,STHA40
INNE1Q,NAIR10
INNE1Q,BEAU10
INNE1R,NAIR10
INNE1R,BEAU10
INRU1Q,PEHE10
INRU1Q,PEHG1Q
INRU1Q,SFER10
INRU1R,PEHE10
