DisplayTransmissionLine -5.091 56.365
DisplayCircuitBreaker -5.124 56.375
DisplayCircuitBreaker -5.092 56.365
DisplayBranchPie -5.108 56.37
DisplayGen -5.097 56.364
DisplayGenField -5.095 56.363
DisplayGenField -5.095 56.361
DisplayBus -3.337 56.132
DisplayBusField -3.341 56.141
DisplayTransmissionLine -3.337 56.134
DisplayCircuitBreaker -3.326 56.147
DisplayCircuitBreaker -3.333 56.134
DisplayBranchPie -3.324 56.138
DisplayGen -3.337 56.136
DisplayGenField -3.354 56.137
DisplayGenField -3.356 56.136
DisplayBus -3.302 56.131
DisplayBusField -3.305 56.141
DisplayTransmissionLine -3.302 56.134
DisplayCircuitBreaker -3.315 56.147
DisplayCircuitBreaker -3.305 56.134
DisplayBranchPie -3.315 56.138
DisplayGen -3.302 56.137
DisplayGenField -3.3 56.136
DisplayGenField -3.3 56.135
DisplayBus -4.47 56.497
DisplayBusField -4.478 56.507
DisplayGen -4.47 56.503
DisplayGenField -4.468 56.501
DisplayGenField -4.47 56.5
DisplayBus -4.571 56.476
DisplayBusField -4.582 56.477
DisplayTransmissionLine -4.47 56.501
DisplayCircuitBreaker -4.472 56.5
DisplayCircuitBreaker -4.528 56.478
DisplayBranchPie -4.5 56.489
DisplayBus -2.081 57.687
DisplayBusField -2.085 57.695
DisplayBus -2.148 57.607
DisplayBusField -2.167 57.609
DisplayTransmissionLine -2.081 57.691
DisplayCircuitBreaker -2.082 57.689
DisplayCircuitBreaker -2.125 57.609
DisplayBranchPie -2.103 57.649
DisplayLoad -2.081 57.691
DisplayLoadField -2.094 57.692
DisplayLoadField -2.096 57.691
DisplayBus -2.04 57.687
DisplayBusField -2.044 57.694
DisplayBus -2.109 57.608
DisplayBusField -2.083 57.609
DisplayTransmissionLine -2.04 57.69
DisplayCircuitBreaker -2.041 57.688
DisplayCircuitBreaker -2.104 57.61
DisplayBranchPie -2.073 57.649
DisplayLoad -2.04 57.691
DisplayLoadField -2.051 57.693
DisplayLoadField -2.051 57.691
DisplayBus -5.479 56.96
DisplayBusField -5.485 56.971
DisplayBus -5.449 56.959
DisplayBusField -5.457 56.972
DisplayLoad -5.479 56.966
DisplayLoadField -5.505 56.967
DisplayLoad -5.449 56.967
DisplayLoadField -5.472 56.968
DisplayTransformer -2.378 55.515
DisplayCircuitBreaker -2.468 55.543
DisplayCircuitBreaker -2.38 55.516
DisplayBranchPie -2.424 55.53
DisplayTransformer -2.381 55.514
DisplayCircuitBreaker -2.468 55.538
DisplayCircuitBreaker -2.385 55.515
DisplayBranchPie -2.426 55.526
DisplayTransformer -4.494 55.963
DisplayCircuitBreaker -4.494 55.961
DisplayCircuitBreaker -4.494 55.947
DisplayBranchPie -4.494 55.954
DisplayTransformer -4.475 55.963
DisplayCircuitBreaker -4.475 55.961
DisplayCircuitBreaker -4.475 55.947
DisplayBranchPie -4.475 55.954
DisplayTransformer -3.792 58.541
DisplayCircuitBreaker -3.847 58.522
DisplayCircuitBreaker -3.797 58.539
DisplayBranchPie -3.822 58.531
DisplayTransformer -3.649 55.935
DisplayCircuitBreaker -3.649 55.933
DisplayCircuitBreaker -3.65 55.918
DisplayBranchPie -3.65 55.926
DisplayTransformer -3.628 55.935
DisplayCircuitBreaker -3.629 55.933
DisplayCircuitBreaker -3.638 55.919
DisplayBranchPie -3.634 55.926
DisplayTransformer -2.734 55.946
DisplayCircuitBreaker -2.736 55.945
DisplayCircuitBreaker -2.79 55.915
DisplayBranchPie -2.763 55.93
DisplayTransformer -2.734 55.936
DisplayCircuitBreaker -2.735 55.935
DisplayCircuitBreaker -2.754 55.914
DisplayBranchPie -2.744 55.925
DisplayTransformer 0 0
DisplayTransformer 0 0
DisplayBus -5.353 56.984
DisplayBusField -5.33 56.986
DisplayTransmissionLine -5.449 56.964
DisplayCircuitBreaker -5.447 56.964
DisplayCircuitBreaker -5.337 56.983
DisplayBranchPie -5.392 56.974
DisplayLoad -2.798 55.571
DisplayLoadField -2.799 55.573
DisplayLoadField -2.801 55.571
DisplayTransmissionLine -2.799 55.555
DisplayCircuitBreaker -2.803 55.555
DisplayCircuitBreaker -2.91 55.425
DisplayBranchPie -2.827 55.472
DisplayBus -4.784 56.059
DisplayBusField -4.786 56.064
DisplayTransmissionLine -4.784 56.062
DisplayCircuitBreaker -4.781 56.061
DisplayCircuitBreaker -4.361 55.968
DisplayBranchPie -4.571 56.015
DisplayBus -4.816 56.064
DisplayBusField -4.82 56.07
DisplayBus -4.784 56.049
DisplayBusField -4.786 56.053
DisplayTransmissionLine -4.784 56.052
DisplayCircuitBreaker -4.781 56.052
DisplayCircuitBreaker -4.359 55.958
DisplayBranchPie -4.57 56.005
DisplayBus -4.818 56.049
DisplayBusField -4.821 56.054
DisplayBus -4.618 57.268
DisplayBusField -4.614 57.271
DisplayGen -4.618 57.28
DisplayGenField -4.615 57.277
DisplayGenField -4.615 57.275
DisplayLoad -4.322 55.036
DisplayLoadField -4.346 55.039
DisplayLoadField -4.346 55.036
DisplayBus -4.167 54.839
DisplayBusField -4.175 54.853
DisplayTransmissionLine -4.322 55.032
DisplayCircuitBreaker -4.32 55.031
DisplayCircuitBreaker -4.169 54.846
DisplayBranchPie -4.245 54.939
DisplayTransmissionLine -4.322 55.039
DisplayCircuitBreaker -4.176 55.192
DisplayCircuitBreaker -4.32 55.04
DisplayBranchPie -4.248 55.116
DisplayBus -4.656 54.912
DisplayBusField -4.597 54.914
DisplayTransmissionLine -4.324 55.027
DisplayCircuitBreaker -4.326 55.026
DisplayCircuitBreaker -4.604 54.913
DisplayBranchPie -4.465 54.97
DisplayTransmissionLine -4.324 55.033
DisplayCircuitBreaker -4.326 55.032
DisplayCircuitBreaker -4.633 54.912
DisplayBranchPie -4.48 54.972
DisplayBus -4.916 54.866
DisplayBusField -4.923 54.879
DisplayBus -4.893 54.856
DisplayBusField -4.901 54.856
DisplayLoad -4.916 54.873
DisplayLoadField -4.934 54.873
DisplayLoadField -4.934 54.871
DisplayLoad -4.895 54.858
DisplayLoadField -4.908 54.862
DisplayLoadField -4.908 54.858
DisplayTransmissionLine -4.916 54.869
DisplayCircuitBreaker -4.651 54.912
DisplayCircuitBreaker -4.912 54.87
DisplayBranchPie -4.781 54.891
DisplayTransmissionLine -4.893 54.864
DisplayCircuitBreaker -4.645 54.911
DisplayCircuitBreaker -4.89 54.864
DisplayBranchPie -4.767 54.888
DisplayBus -3.378 56.073
DisplayBusField -3.303 56.075
DisplayLoad -3.309 56.073
DisplayLoadField -3.307 56.071
DisplayLoadField -3.309 56.07
DisplayTransmissionLine -3.322 56.073
DisplayCircuitBreaker -3.278 56.146
DisplayCircuitBreaker -3.321 56.075
DisplayBranchPie -3.3 56.11
DisplayTransmissionLine -3.348 56.073
DisplayCircuitBreaker -3.306 56.147
DisplayCircuitBreaker -3.347 56.075
DisplayBranchPie -3.327 56.111
DisplayTransmissionLine -3.354 56.073
DisplayCircuitBreaker -3.429 56.106
DisplayCircuitBreaker -3.357 56.074
DisplayBranchPie -3.393 56.09
DisplayTransmissionLine -3.371 56.073
DisplayCircuitBreaker -3.44 56.106
DisplayCircuitBreaker -3.373 56.074
DisplayBranchPie -3.407 56.09
DisplayBus -3.376 56.044
DisplayBusField -3.352 56.045
DisplayTransmissionLine -3.363 56.073
DisplayCircuitBreaker -3.363 56.071
DisplayCircuitBreaker -3.365 56.045
DisplayBranchPie -3.364 56.058
DisplayBus -3.384 56.175
DisplayBusField -3.387 56.175
DisplayBus -3.326 56.156
DisplayBusField -3.337 56.157
DisplayTransmissionLine -3.384 56.178
DisplayCircuitBreaker -3.379 56.176
DisplayCircuitBreaker -3.325 56.158
DisplayBranchPie -3.352 56.168
DisplayLoad -3.384 56.178
DisplayLoadField -3.382 56.179
DisplayLoadField -3.382 56.178
DisplayLoad -4.436 55.866
DisplayLoadField -4.431 55.869
DisplayLoadField -4.431 55.868
DisplayLoad -4.434 55.849
DisplayLoadField -4.451 55.851
DisplayLoadField -4.451 55.849
DisplayBus -4.404 55.86
DisplayBusField -4.408 55.866
DisplayTransmissionLine -4.436 55.861
DisplayCircuitBreaker -4.409 55.862
DisplayCircuitBreaker -4.432 55.861
DisplayBranchPie -4.42 55.861
DisplayBus -4.403 55.847
DisplayBusField -4.408 55.855
DisplayTransmissionLine -4.436 55.847
DisplayCircuitBreaker -4.433 55.848
DisplayCircuitBreaker -4.406 55.85
DisplayBranchPie -4.419 55.848
DisplayGen -3.828 55.986
DisplayGenField -3.843 55.985
DisplayGenField -3.845 55.983
DisplayLoad -3.815 55.986
DisplayLoadField -3.815 55.984
DisplayLoadField -3.813 55.982
DisplayTransmissionLine -3.826 55.987
DisplayCircuitBreaker -3.84 56.017
DisplayCircuitBreaker -3.827 55.99
DisplayBranchPie -3.833 56.003
DisplayBus -5.054 57.808
DisplayBusField -5.058 57.812
DisplayBus -5.054 57.803
DisplayBusField -5.058 57.807
DisplayLoad -5.054 57.81
DisplayLoadField -5.072 57.811
DisplayLoad -5.053 57.805
DisplayLoadField -5.07 57.806
DisplayBus -4.972 57.775
DisplayBusField -4.976 57.779
DisplayTransmissionLine -5.054 57.81
DisplayCircuitBreaker -5.051 57.809
DisplayCircuitBreaker -4.975 57.777
DisplayBranchPie -5.013 57.793
DisplayBus -4.972 57.77
DisplayBusField -4.979 57.772
DisplayTransmissionLine -5.054 57.805
DisplayCircuitBreaker -5.051 57.804
DisplayCircuitBreaker -4.975 57.773
DisplayBranchPie -5.012 57.788
DisplayBus -4.716 56.055
DisplayBusField -4.726 56.056
DisplayTransmissionLine -4.714 56.055
DisplayCircuitBreaker -4.711 56.054
DisplayCircuitBreaker -4.362 55.967
DisplayBranchPie -4.536 56.011
DisplayLoad -4.705 56.055
DisplayLoadField -4.705 56.054
DisplayLoadField -4.705 56.053
DisplayBus -4.809 55.66
DisplayBusField -4.819 55.661
DisplayBus -4.804 55.672
DisplayBusField -4.813 55.673
DisplayBus -4.808 55.647
DisplayBusField -4.811 55.652
DisplayTransmissionLine -4.8 55.66
DisplayCircuitBreaker -4.8 55.658
DisplayCircuitBreaker -4.804 55.649
DisplayBranchPie -4.8 55.653
DisplayBus -4.774 55.65
DisplayBusField -4.778 55.655
DisplayLoad -4.774 55.653
DisplayLoadField -4.77 55.654
DisplayLoadField -4.77 55.653
DisplayTransmissionLine -4.783 55.66
DisplayCircuitBreaker -4.783 55.658
DisplayCircuitBreaker -4.779 55.651
DisplayBranchPie -4.783 55.653
DisplayBus -4.774 55.645
DisplayBusField -4.78 55.643
DisplayTransmissionLine -4.793 55.66
DisplayCircuitBreaker -4.793 55.658
DisplayCircuitBreaker -4.778 55.645
DisplayBranchPie -4.793 55.647
DisplayLoad -4.774 55.647
DisplayLoadField -4.772 55.649
DisplayLoadField -4.772 55.647
DisplayTransformer -4.804 55.66
DisplayCircuitBreaker -4.796 55.67
DisplayCircuitBreaker -4.802 55.662
DisplayBranchPie -4.799 55.665
DisplayTransformer -4.787 55.66
DisplayCircuitBreaker -4.784 55.67
DisplayCircuitBreaker -4.786 55.662
DisplayBranchPie -4.785 55.666
DisplayGen -4.802 55.672
DisplayGenField -4.815 55.676
DisplayBus -4.66 55.699
DisplayBusField -4.638 55.7
DisplayTransmissionLine -4.774 55.672
DisplayCircuitBreaker -4.663 55.697
DisplayCircuitBreaker -4.765 55.674
DisplayBranchPie -4.714 55.686
DisplayBus -4.335 55.606
DisplayBusField -4.349 55.607
DisplayTransmissionLine -4.776 55.672
DisplayCircuitBreaker -4.766 55.671
DisplayCircuitBreaker -4.33 55.607
DisplayBranchPie -4.548 55.638
DisplayTransmissionLine -4.798 55.672
DisplayCircuitBreaker -4.824 55.87
DisplayCircuitBreaker -4.799 55.678
DisplayBranchPie -4.809 55.736
DisplayTransmissionLine -4.791 55.672
DisplayCircuitBreaker -4.805 55.87
DisplayCircuitBreaker -4.791 55.677
DisplayBranchPie -4.798 55.807
DisplayBus -4.69 55.601
DisplayBusField -4.699 55.602
DisplayTransmissionLine -4.774 55.651
DisplayCircuitBreaker -4.771 55.649
DisplayCircuitBreaker -4.685 55.603
DisplayBranchPie -4.728 55.626
DisplayBus -4.66 55.601
DisplayBusField -4.645 55.602
DisplayTransmissionLine -4.774 55.646
DisplayCircuitBreaker -4.771 55.644
DisplayCircuitBreaker -4.656 55.602
DisplayBranchPie -4.713 55.623
DisplayBus -5.102 57.093
DisplayBusField -5.106 57.103
DisplayTransmissionLine -5.102 57.098
DisplayCircuitBreaker -5.105 57.097
DisplayCircuitBreaker -5.145 57.113
DisplayBranchPie -5.127 57.104
DisplayGen -5.103 57.099
DisplayGenField -5.091 57.1
DisplayLoad -4.166 57.47
DisplayLoadField -4.166 57.47
DisplayLoad -4.166 57.483
DisplayLoadField -4.166 57.487
DisplayTransmissionLine -4.166 57.483
DisplayCircuitBreaker -4.165 57.483
DisplayCircuitBreaker -3.954 57.527
DisplayBranchPie -4.059 57.505
DisplayBus -2.09 57.584
DisplayBusField -2.098 57.594
DisplayBus -1.986 57.647
DisplayBusField -1.993 57.677
DisplayTransmissionLine -2.09 57.588
DisplayCircuitBreaker -1.99 57.659
DisplayCircuitBreaker -2.088 57.59
DisplayBranchPie -2.039 57.624
DisplayBus -2.038 57.581
DisplayBusField -2.045 57.591
DisplayTransmissionLine -2.09 57.588
DisplayCircuitBreaker -2.087 57.588
DisplayCircuitBreaker -2.042 57.584
DisplayBranchPie -2.064 57.586
DisplayBus -1.952 57.486
DisplayBusField -1.971 57.488
DisplayTransmissionLine -2.09 57.585
DisplayCircuitBreaker -2.088 57.583
DisplayCircuitBreaker -1.945 57.487
DisplayBranchPie -2.017 57.535
DisplayBus -2.092 57.571
DisplayBusField -2.1 57.581
DisplayTransmissionLine -2.09 57.575
DisplayCircuitBreaker -1.99 57.648
DisplayCircuitBreaker -2.088 57.577
DisplayBranchPie -2.039 57.612
DisplayBus -2.04 57.57
DisplayBusField -2.047 57.57
DisplayTransmissionLine -2.09 57.574
DisplayCircuitBreaker -2.087 57.574
DisplayCircuitBreaker -2.044 57.575
DisplayBranchPie -2.065 57.574
DisplayTransmissionLine -2.092 57.573
DisplayCircuitBreaker -2.089 57.572
DisplayCircuitBreaker -1.914 57.488
DisplayBranchPie -2.002 57.53
DisplayTransmissionLine -5.046 56.25
DisplayCircuitBreaker -4.801 56.136
DisplayCircuitBreaker -5.043 56.249
DisplayBranchPie -4.922 56.193
DisplayTransmissionLine -5.067 56.251
DisplayCircuitBreaker -5.071 56.249
DisplayCircuitBreaker -5.466 56.083
DisplayBranchPie -5.268 56.166
DisplayBus -4.673 56.284
DisplayBusField -4.641 56.285
DisplayTransmissionLine -4.649 56.284
DisplayCircuitBreaker -4.655 56.276
DisplayCircuitBreaker -4.76 56.142
DisplayBranchPie -4.708 56.209
DisplayTransmissionLine -4.66 56.284
DisplayCircuitBreaker -4.665 56.278
DisplayCircuitBreaker -4.785 56.141
DisplayBranchPie -4.724 56.21
DisplayTransmissionLine -4.657 56.284
DisplayCircuitBreaker -4.654 56.286
DisplayCircuitBreaker -4.573 56.476
DisplayBranchPie -4.615 56.382
DisplayTransmissionLine 0 0
DisplayTransmissionLine -4.65 56.284
DisplayCircuitBreaker -4.65 56.285
DisplayCircuitBreaker -4.57 56.475
DisplayBranchPie -4.611 56.38
DisplayTransmissionLine 0 0
DisplayTransmissionLine -4.699 56.299
DisplayCircuitBreaker -4.413 55.933
DisplayCircuitBreaker -4.696 56.296
DisplayBranchPie -4.545 56.109
DisplayTransformer 0 0
DisplayTransformer 0 0
DisplayBus -2.284 55.888
DisplayBusField -2.288 55.888
DisplayTransmissionLine -2.404 55.926
DisplayCircuitBreaker -2.401 55.925
DisplayCircuitBreaker -2.287 55.893
DisplayBranchPie -2.337 55.908
DisplayTransmissionLine -2.404 55.916
DisplayCircuitBreaker -2.401 55.916
DisplayCircuitBreaker -2.288 55.892
DisplayBranchPie -2.347 55.905
DisplayBus -4.696 55.608
DisplayBusField -4.705 55.609
DisplayTransmissionLine -4.808 55.648
DisplayCircuitBreaker -4.804 55.647
DisplayCircuitBreaker -4.691 55.609
DisplayBranchPie -4.748 55.628
DisplayTransmissionLine -4.808 55.649
DisplayCircuitBreaker -4.804 55.648
DisplayCircuitBreaker -4.652 55.602
DisplayBranchPie -4.728 55.625
DisplayBus -3.807 55.863
DisplayBusField -3.83 55.865
DisplayTransmissionLine -3.268 55.901
DisplayCircuitBreaker -3.273 55.9
DisplayCircuitBreaker -3.776 55.864
DisplayBranchPie -3.525 55.882
DisplayLoad -3.268 55.91
DisplayLoadField -3.262 55.912
DisplayLoadField -3.266 55.91
DisplayTransmissionLine -3.27 55.908
DisplayCircuitBreaker -3.51 55.991
DisplayCircuitBreaker -3.274 55.91
DisplayBranchPie -3.392 55.95
DisplayTransmissionLine -3.268 55.906
DisplayCircuitBreaker -3.508 55.981
DisplayCircuitBreaker -3.272 55.907
DisplayBranchPie -3.39 55.944
DisplayTransmissionLine -3.268 55.905
DisplayCircuitBreaker -3.263 55.905
DisplayCircuitBreaker -3.019 55.922
DisplayBranchPie -3.141 55.914
DisplayBus -2.628 57.671
DisplayBusField -2.633 57.671
DisplayTransmissionLine -3.053 57.633
DisplayCircuitBreaker -2.631 57.676
DisplayCircuitBreaker -3.05 57.633
DisplayBranchPie -2.841 57.654
DisplayGen -3.083 57.633
DisplayGenField -3.094 57.637
DisplayLoad -3.057 57.633
DisplayLoadField -3.064 57.636
DisplayTransmissionLine 0 0
DisplayGen -2.734 57.16
DisplayGenField -2.721 57.162
DisplayGenField -2.721 57.16
DisplayLoad -2.734 57.187
DisplayLoadField -2.768 57.19
DisplayLoad -4.175 55.196
DisplayLoadField -4.184 55.199
DisplayLoadField -4.186 55.196
DisplayTransmissionLine -4.175 55.198
DisplayCircuitBreaker -4.326 55.315
DisplayCircuitBreaker -4.177 55.199
DisplayBranchPie -4.251 55.257
DisplayBus -4.218 55.953
DisplayBusField -4.22 55.953
DisplayLoad -4.218 55.955
DisplayLoadField -4.218 55.956
DisplayLoadField -4.218 55.955
DisplayTransmissionLine -4.218 55.954
DisplayCircuitBreaker -4.35 55.962
DisplayCircuitBreaker -4.222 55.954
DisplayBranchPie -4.285 55.958
DisplayGen -4.569 56.477
DisplayGenField -4.586 56.483
DisplayLoad -4.562 56.477
DisplayLoadField -4.571 56.486
DisplayBus -4.404 55.964
DisplayBusField -4.408 55.969
DisplayTransmissionLine -4.404 55.967
DisplayCircuitBreaker -4.401 55.966
DisplayCircuitBreaker -4.36 55.965
DisplayBranchPie -4.38 55.965
DisplayLoad -4.404 55.967
DisplayLoadField -4.412 55.968
DisplayLoadField -4.412 55.967
DisplayBus -4.404 55.954
DisplayBusField -4.406 55.958
DisplayTransmissionLine -4.404 55.956
DisplayCircuitBreaker -4.401 55.956
DisplayCircuitBreaker -4.36 55.956
DisplayBranchPie -4.38 55.956
DisplayLoad -4.404 55.956
DisplayLoadField -4.412 55.957
DisplayLoadField -4.412 55.956
DisplayTransformer -4.309 55.592
DisplayCircuitBreaker -4.326 55.604
DisplayCircuitBreaker -4.313 55.595
DisplayBranchPie -4.319 55.599
DisplayTransformer -4.304 55.593
DisplayCircuitBreaker -4.301 55.603
DisplayCircuitBreaker -4.303 55.596
DisplayBranchPie -4.302 55.599
DisplayBus -4.388 55.654
DisplayBusField -4.404 55.655
DisplayTransmissionLine -4.298 55.606
DisplayCircuitBreaker -4.316 55.649
DisplayCircuitBreaker -4.3 55.611
DisplayBranchPie -4.308 55.629
DisplayBus -4.623 55.531
DisplayBusField -4.638 55.532
DisplayTransmissionLine -4.653 55.601
DisplayCircuitBreaker -4.651 55.599
DisplayCircuitBreaker -4.618 55.533
DisplayBranchPie -4.635 55.566
DisplayLoad -4.658 55.601
DisplayLoadField -4.668 55.6
DisplayLoadField -4.666 55.599
DisplayTransmissionLine -4.649 55.601
DisplayCircuitBreaker -4.647 55.599
DisplayCircuitBreaker -4.606 55.533
DisplayBranchPie -4.627 55.566
DisplayBus -3.001 56.663
DisplayBusField -2.949 56.669
DisplayTransmissionLine 0 0
DisplayBus -4.517 56.517
DisplayBusField -4.532 56.517
DisplayTransmissionLine -4.556 56.477
DisplayCircuitBreaker -4.511 56.515
DisplayCircuitBreaker -4.555 56.478
DisplayBranchPie -4.533 56.496
DisplayBus -4.342 56.432
DisplayBusField -4.353 56.433
DisplayTransmissionLine -4.531 56.476
DisplayCircuitBreaker -4.53 56.475
DisplayCircuitBreaker -4.335 56.432
DisplayBranchPie -4.475 56.443
DisplayBus -5.196 56.367
DisplayBusField -5.177 56.368
DisplayBus -5.185 56.411
DisplayBusField -5.177 56.413
DisplayTransmissionLine -5.185 56.367
DisplayCircuitBreaker -5.182 56.409
DisplayCircuitBreaker -5.185 56.369
DisplayBranchPie -5.183 56.389
DisplayBus -5.256 56.369
DisplayBusField -5.259 56.377
DisplayLoad -4.313 55.592
DisplayLoadField -4.313 55.59
DisplayLoadField -4.315 55.589
DisplayBus -4.223 55.606
DisplayBusField -4.229 55.612
DisplayTransmissionLine -4.293 55.592
DisplayCircuitBreaker -4.281 55.594
DisplayCircuitBreaker -4.227 55.606
DisplayBranchPie -4.249 55.602
DisplayBus -4.223 55.598
DisplayBusField -4.229 55.603
DisplayTransmissionLine -3.77 56.072
DisplayCircuitBreaker -3.773 56.069
DisplayCircuitBreaker -3.834 56.023
DisplayBranchPie -3.804 56.046
DisplayBus -3.772 56.072
DisplayBusField -3.757 56.073
DisplayTransmissionLine 0 0
DisplayTransmissionLine -3.762 56.072
DisplayCircuitBreaker -3.003 56.66
DisplayCircuitBreaker -3.759 56.075
DisplayBranchPie -3.381 56.369
DisplayTransmissionLine -3.762 56.072
DisplayCircuitBreaker -3.766 56.069
DisplayCircuitBreaker -3.825 56.023
DisplayBranchPie -3.795 56.047
DisplayBus -3.658 56.081
DisplayBusField -3.664 56.081
DisplayTransmissionLine -3.822 56.021
DisplayCircuitBreaker -3.662 56.083
DisplayCircuitBreaker -3.818 56.022
DisplayBranchPie -3.74 56.053
DisplayBus -3.658 56.066
DisplayBusField -3.664 56.067
DisplayTransmissionLine -3.818 56.02
DisplayCircuitBreaker -3.663 56.068
DisplayCircuitBreaker -3.814 56.021
DisplayBranchPie -3.738 56.045
DisplayBus -2.135 57.284
DisplayBusField -2.139 57.294
DisplayGen -4.459 58.189
DisplayGenField -4.487 58.192
DisplayGenField -4.488 58.19
DisplayLoad -4.459 58.18
DisplayLoadField -4.488 58.183
DisplayLoadField -4.488 58.179
DisplayTransmissionLine -4.459 58.192
DisplayCircuitBreaker -4.458 58.191
DisplayCircuitBreaker -4.387 58.046
DisplayBranchPie -4.422 58.118
DisplayBus -4.225 56.063
DisplayBusField -4.24 56.064
DisplayTransmissionLine -4.22 56.063
DisplayCircuitBreaker -4.222 56.06
DisplayCircuitBreaker -4.381 55.932
DisplayBranchPie -4.302 55.996
DisplayBus -4.186 56.081
DisplayBusField -4.194 56.095
DisplayTransmissionLine -4.199 56.063
DisplayCircuitBreaker -4.188 56.083
DisplayCircuitBreaker -4.198 56.065
DisplayBranchPie -4.193 56.074
DisplayTransmissionLine -4.186 56.09
DisplayCircuitBreaker -4.189 56.087
DisplayCircuitBreaker -4.403 55.933
DisplayBranchPie -4.296 56.01
DisplayTransmissionLine -4.186 56.089
DisplayCircuitBreaker -4.181 56.089
DisplayCircuitBreaker -3.646 56.101
DisplayBranchPie -3.914 56.095
DisplayBus -3.21 56.211
DisplayBusField -3.214 56.224
DisplayLoad -3.21 56.217
DisplayLoadField -3.223 56.22
DisplayLoadField -3.223 56.217
DisplayTransmissionLine -3.21 56.213
DisplayCircuitBreaker -3.206 56.213
DisplayCircuitBreaker -3.102 56.212
DisplayBranchPie -3.154 56.213
DisplayBus -3.21 56.197
DisplayBusField -3.216 56.205
DisplayLoad -3.21 56.2
DisplayLoadField -3.221 56.201
DisplayLoadField -3.221 56.2
DisplayTransmissionLine -3.21 56.198
DisplayCircuitBreaker -3.206 56.198
DisplayCircuitBreaker -3.106 56.196
DisplayBranchPie -3.156 56.197
DisplayTransmissionLine -3.098 56.211
DisplayCircuitBreaker -3.101 56.21
DisplayCircuitBreaker -3.355 56.046
DisplayBranchPie -3.228 56.128
DisplayTransmissionLine -3.102 56.199
DisplayCircuitBreaker -3.105 56.198
DisplayCircuitBreaker -3.285 56.15
DisplayBranchPie -3.195 56.174
DisplayGen -3.639 56.1
DisplayGenField -3.634 56.096
DisplayGenField -3.636 56.094
DisplayTransmissionLine -3.636 56.1
DisplayCircuitBreaker -3.32 56.155
DisplayCircuitBreaker -3.631 56.101
DisplayBranchPie -3.475 56.128
DisplayBus -3.468 56.101
DisplayBusField -3.484 56.103
DisplayTransmissionLine -3.639 56.1
DisplayCircuitBreaker -3.469 56.101
DisplayCircuitBreaker -3.634 56.1
DisplayBranchPie -3.552 56.101
DisplayTransmissionLine -3.667 56.1
DisplayCircuitBreaker -3.667 56.097
DisplayCircuitBreaker -3.663 56.088
DisplayBranchPie -3.667 56.091
DisplayTransmissionLine -3.677 56.1
DisplayCircuitBreaker -3.676 56.097
DisplayCircuitBreaker -3.664 56.071
DisplayBranchPie -3.675 56.081
DisplayTransmissionLine -5.154 57.129
DisplayCircuitBreaker -5.158 57.128
DisplayCircuitBreaker -5.313 57.088
DisplayBranchPie -5.235 57.108
DisplayBus -4.925 57.762
DisplayBusField -4.929 57.769
DisplayBus -4.925 57.755
DisplayBusField -4.931 57.755
DisplayGen -4.925 57.765
DisplayGenField -4.935 57.763
DisplayGen -4.925 57.758
DisplayGenField -4.936 57.757
DisplayTransmissionLine -2.139 57.607
DisplayCircuitBreaker -1.987 57.671
DisplayCircuitBreaker -2.136 57.608
DisplayBranchPie -2.061 57.639
DisplayBus -2.077 57.66
DisplayBusField -2.092 57.661
DisplayTransmissionLine -2.146 57.607
DisplayCircuitBreaker -2.078 57.658
DisplayCircuitBreaker -2.144 57.609
DisplayBranchPie -2.111 57.633
DisplayBus -2.055 57.66
DisplayBusField -2.04 57.661
DisplayTransmissionLine -2.094 57.608
DisplayCircuitBreaker -2.045 57.658
DisplayCircuitBreaker -2.092 57.61
DisplayBranchPie -2.069 57.634
DisplayTransmissionLine -2.088 57.608
DisplayCircuitBreaker -1.99 57.665
DisplayCircuitBreaker -2.086 57.609
DisplayBranchPie -2.038 57.637
DisplayBus -2.878 56.721
DisplayBusField -2.896 56.723
DisplayLoad -2.872 56.721
DisplayLoadField -2.87 56.727
DisplayLoadField -2.87 56.725
DisplayTransmissionLine -2.863 56.72
DisplayCircuitBreaker -2.864 56.719
DisplayCircuitBreaker -2.933 56.648
DisplayBranchPie -2.898 56.683
DisplayBus -2.853 56.721
DisplayBusField -2.831 56.723
DisplayLoad -2.85 56.722
DisplayLoadField -2.85 56.728
DisplayLoadField -2.85 56.726
DisplayTransmissionLine -2.833 56.72
DisplayCircuitBreaker -2.834 56.719
DisplayCircuitBreaker -2.918 56.647
DisplayBranchPie -2.876 56.683
DisplayGen -4.664 55.313
DisplayGenField -4.677 55.312
DisplayLoad -4.653 55.313
DisplayLoadField -4.653 55.311
DisplayLoadField -4.655 55.31
DisplayTransmissionLine -4.658 55.313
DisplayCircuitBreaker -4.354 55.316
DisplayCircuitBreaker -4.652 55.314
DisplayBranchPie -4.503 55.315
DisplayBus -2.809 56.601
DisplayBusField -2.826 56.603
DisplayTransmissionLine -2.803 56.601
DisplayCircuitBreaker -2.805 56.601
DisplayCircuitBreaker -2.895 56.647
DisplayBranchPie -2.85 56.624
DisplayTransmissionLine -2.794 56.602
DisplayCircuitBreaker -2.796 56.602
DisplayCircuitBreaker -2.884 56.646
DisplayBranchPie -2.84 56.624
DisplayLoad -2.786 56.601
DisplayLoadField -2.786 56.597
DisplayLoadField -2.786 56.596
DisplayBus -4.742 57.277
