GRNA40,GRNA10
GRNA40,GRNA10
GRNA40,HAKB4B
GRST20,LACK2A
GRST20,LACK2B
GRST20,LACK2B
GRST20,LACK2C
GRUB1Q,MOSS1S
GRUB1R,MOSS1T
GWYN40,BODE40
GWYN40,BODE40
GWYN40,PENT40
GWYN40,PENT40
HACK2A,TOTE20
HACK2B,TOTE20
HACK40,HACK2A
HACK40,HACK2B
HACK40,SJOW40
HACK40,WHAM40
HACK40,WHAM40
HAKB10,HARK10
HAKB1B,JUNV10
HAKB4A,MOFF40
HAMH2A,NECH20
HAMH40_WPD,HAMH2A
HAMH40_WPD,HAMH40_EME
HAMH40_WPD,WILE40
HARK20,HARK10
HARK20,STEW20
HARK40,HAKB4A
HARK40,HAKB4B
HARK40,HARK20
HARK40,HARK20
HARK40,HARK20
HARK40,HARK20
HARK40,HUTT40
HARK40,HUTT40
HARM20,HAWP20
HATL20,HARM20
HATL20,SALH20
HATL20,TODP20
HATL20,WBOL20
HAWP20,NORT20
HAWP20,OFFE20
HAWP4A,HAWP20
HAWP4A,NORT40
HEDD4A,STEW40
HEDD4A,STWB4A
HEDD4B,STEW40
HEDD4B,STWB4B
HEDN20,SAES20
HELE10,WIYH10
HEYS40,HAMB4A
HEYS40,HAMB4B
HEYS40,QUER4A
HEYS40,QUER4B
HIGM20,HIGM2A
HIGM20,THUR2A
HIGM40,HIGM20
HIGM40,HIGM2A
HIGM40,HIGM4A
HIGM40,WBUR40
HIGM4A,SBAR40
HINP20,BRWA2A
HINP20,BRWA2B
HINP40,HINP20
HINP40,HINP20
HINP40,MELK40_SEP
HINP40,MELK40_SEP
HINP40,TAUN4A
HINP40,TAUN4B
HUER10,HUNF1Q
HUER10,HUNF1R
HUER10,JUNA1T
HUER40,HUER10
HUER40,HUER10
HUER40,INKI40
HUER40,INKI40
HUER40,KILS40
HUER40,NEIL4Q
HUMR40,GART4A
HUMR40,KILL40
HUNF1Q,KILW10
HUNF1R,SACO1R
HURS20,LITT2A
HURS20,LITT2B
HURS20,NEWX20
HURS20,NEWX20
HUTT40,QUER4A
HUTT40,QUER4B
IMPP40,MELK40_SEP
INDQ40,LAND40
INDQ40,LAND40
INGA1Q,LOCL1R
INKI40,STHA40
INNE10,KNOC10
INNE10,KNOC10
INNE1Q,NAIR10
INNE1R,NAIR10
INRU1Q,PEHE10
INRU1Q,PEHG1Q
INRU1Q,SFER10
INRU1R,PEHE10
INRU1R,PEHG1R
INRU1R,SFER10
INRU1S,PEHE10
INRU1S,SFER10
INVR20,INVR10
INVR20,INVR10
INVE10,ANSU10
INVE10,FERO1S
INVE10,KILC1Q
INVE10,PORA1R
INVE10,SLOY10
INVR10,SLOY1T
INVR20,WIYH20
INWI1Q,TORN10
INWI1R,TORN10
IROA10,OLDS10
IROA10,OLDS10
IROA10,OLDS10
IROA10,OLDS10
IROA20_WPDWM,IROA10
IROA20_WPDWM,IROA10
IROA20_WPDWM,IROA10
IROA20_WPDWM,IROA10
IROA20_WPDWM,IROA10
IROA20_WPDWM,IROA10
IROA20_WPDWM,IROA20_WPDSW
IROA20_WPDWM,MELK2A
IROA20_WPDWM,MELK2B
IROA20_WPDWM,WHSO2A
IROA20_WPDWM,WHSO2B
IRON40,LEGA4A
IRON40,PENN4A
IRON40,PENN4B
IRON40,RUGE40
IRON40,SHRE4A
IVER20,NHYD2A
IVER20,NHYD2B
IVER20,WATS20
IVER20,WATS20
IVER20,WWEY20
IVER2A,LALE20_SEP
IVER4A,IVER20
IVER4A,IVER20
IVER4B,IVER20
IVER4B,IVER2A
JORD20,NORL2B
JUNA1T,KILW10
JUNA1T,SACO1Q
KAIM20,SMEA20
KAIM20,WHHO2Q
KAIM20,WHHO2R
KEAD40,GART4A
KEAD40,GART4B
KEAD40,KEAD4C
KEAD40,KEAD4D
KEAD40,KILL40
KEAD40,WBUR40
KEAD40,WBUR40
KEAR20,WHGA20
KEAR20,WHGA20
KEAR40,KEAR20
KEAR40,KEAR20
KEAR40,PADI40
KEIT10,GLFA10
KEIT10,MACD1Q
KEIT20,KEIT10
KEIT20,KEIT10
KEIT20,KINT20
KEMS40,KEMS4A
KEMS40,KEMS4B
KEMS40,LOFI4A
KEMS40,LOFI4B
KEMS4A,CANT40
KEOO10,MAYT1T
KIBY20,LISD20
KIBY20,LISD20
KIBY20,RAIN20_SPM
KIBY20,RAIN20_SPM
KIBY20,WASF2A
KIBY20,WASF2B
KIER1Q,WIYH10
KIIN10,INVR10
KIIN10,INVR10
KIIN10,LOCH10
KIIN10,SFIL1Q
KILB1Q,WIYH10
KILB1R,WIYH10
KILC1Q,NANT10
KILC1Q,TAYN1Q
KILL40,SHBA40
KILS10,MEAD10
KILS20,KILS10
KILS20,KILT2Q
KILS20,KILT2R
KILS40,KILS20
KILS40,KILS20
KILS40,STHA40
KILW10,MEAD10
KILW10,MEAD10
KINB2Q,KINC20
KINB2R,KINC20
KINC20,LOAN2Q
KINC20,LOAN2R
KINO40,NFLE40
KINO40,TILB40
KINT10,FOGG1Q
KINT20,KINT10
KINT20,KINT10
KINT20,KINT10
KINT20,PEHE20
KINT20,PEHE20
KINT20,PERS20
KINT20,TEAL20
KINT20,TEAL20
KIRK2A,KIRK20
KIRK2A,SKLG20
KITW20,OCKH20
KITW20,OLDB20
KNOC20,DAAS20
KNOC20,KNOC10
KNOC20,KNOC10
LACK20,TODP20
LACK40,LACK20
LACK40,LACK2A
LACK40,LACK2B
LACK40,LACK2C
LACK40,NORT40
LACK40,THTO40
LACK40,THTO40
LAGG1Q,MILW1S
LAIR1Q,SHIN10
LAKE4A,WTHU4E
LAKE4A,TILB40
LAKE4B,LITT40
LAKE4B,TILB40
LALE20_SEP,LALE20_SPN
LALE20_SEP,WWEY2A
LAMB20,LAMB2T
LAMB20,PORD2Q
LAMB20,PORD2R
LAMB20,WIYH20
LAMB2T,LOAN20
LAMB2T,WIYH20
LAND40,LAGA40
LAND40,LAGA40
LEGA40,LEGA4A
LEGA40,LEGA4B
LEGA40,TREU4A
LEGA40,TREU4B
LEGA4B,SHRE4A
LEIB4A,SUND40
LEIB4B,SUND40
LEIS10,SIZE10
LEIS10,SIZE10
LEIS10,SIZE10
LEVE1Q,LEVT1Q
LEVE1R,LEVT1R
LEVT1Q,REDH10
LEVT1R,WFIE1B
LING1Q,CURR10
LING1R,CURR10
LISD20,LISD2A
LITT40,LITT2A
LITT40,LITT2B
LITT40,LITT40_LPN
LITT40,LITT40_SPN
LITT40,LOFI4A
LITT40,LOFI4B
LITT40,WTHU4E
LOAN20,LOAN2Q
LOAN20,LOAN2R
LOAN20,MOSM20
LOAN20,WFIE20
LOCL1Q,QUOI1Q
LOFI4A,ROWD42
LOFI4B,ROWD41
LOVE40,NURS40
LOVE40,NURS4A
LUIC1Q,ORRI1Q
LUIC1R,ORRI1R
LUMB1Q,SFER10
LUMB1Q,STRI1Q
LUMB1R,SFER10
LUMB1R,STRI1R
LUNA1Q,TEAL10
LUNA1R,TEAL10
MACC40,MACC20
MACC40,STAL40
MAGA20,PYLE20
MAHI20,MAHI10
MANN40,NURS4A
MAWO40,NURS40
MAYB10,MAYT1T
MAYT1T,COYL10
MELK40_SEP,MELK2A
MELK40_SEP,MELK2B
MELK40_SEP,MELK40_WPD
MELK40_SEP,MITY40
MELK40_SEP,MITY40
MELK40_SEP,SEAB40
MILC10,TEAL10
MILC10,TEAL10
MILH2A_EPN,MILH2A_LPN
MILH2B_EPN,MILH2B_LPN
MILW1Q,MILW1S
MOFF10,HARE10
MOFF40,MOFF10
MOFF40,MOFF10
MONF20,POPP20
MONF20,POPP20
MONF40,MONF20
MONF40,MONF20
MONF40,PADI40
MONF4A,MONF20
MOSH1Q,MOSM10
MOSH1R,MOSM10
MOSM20,MOSM2Q
MOSM2Q,MOSM10
MOSM2Q,MOSM10
MOSM2Q,MOSM2T
MOSM2T,WFIE20
MOTA1Q,SHIN10
MOTA1R,SHIN10
MYBS1Q,SHIN10
NEAR20,WISH20
NEAR20,WISH20
NECU10,DERS1Q
NECU10,KEOO10
NECU10,KEOO10
NECU20,NECU10
NECU20,NECU10
NECU20,NECU10
NEEP20,PITS20
NEEP20,SHEC20
NEEP4A,NEEP20
NEEP4A,STSB40
NEIL10,NEIL1C
NEIL10,NEIL1Q
NEIL10,PAIS1Q
NEIL10,PAIS1R
NEIL1C,NEIL4Q
NEIL20,NEIL10
NEIL20,NEIL10
NEIL20,NEIL2C
NEIL20,WIYH2R
NEIL2C,NEIL4Q
NEIW10,NEIL1Q
NEWX20,WIMB20
NEWX20,WIMB20
NFLE40,WTHU4A
NFLE40,WTHU4B
NORL2A,SHEC20
NORL2B,PITS20
NORM40,WALP40_EME
NORM40,WALP40_EME
NORT20,SALH20
NORT40,NORT20
NORT40,NORT20
NORT40,OSBA40
NORT40,OSBA40
NORT40,SPEN40
NORT40,SPEN40
OCKH20,OCKH2A
OCKH20,WIEN2A
OCKH2A,WIEN2B
OFFE20,WBOL20
OLDB4A,OLDB20
OSBA40,THTO40
OSBA40,THTO40
PADI40,PEWO4A
PAIS1Q,PAIS1S
PAIS1R,PAIS1T
PART1Q,FINQ1Q
PART1R,FINQ1R
PEHE20,PEHE10
PEHE20,PEHE10
PEHE20,PERS20
PELH40,RYEH4A
PELH40,RYEH4B
PELH40,SUND40
PELH40,WYMO40
PEMB40,SWAN40
PENN4A,PENN20
PENN4B,PENN20
PENT40,TRAW40
PENT40,WYLF40
PENT40,WYLF40
PERS10,WIOW1Q
PERS10,WIOW1R
PERS20,PERS10
PERS20,PERS10
PEWO21,WASF2B
PEWO22,WASF2A
PEWO40,HAMB4A
PEWO40,HAMB4B
PEWO40,PEWO21
PEWO40,PEWO21
PEWO40,PEWO22
PEWO40,PEWO22
PEWO40,PEWO4A
PITS20,TEMP20
PITS20,WIBA20
POOB2Q,SHRU2Q
POOB2Q,SMEA20
POOB2R,SHRU2R
POOB2R,SMEA20
PORA1Q,ANSU10
PORD2Q,WGEO2Q
PORD2R,WGEO2R
QUER4A,PEWO40
QUER4B,PEWO40
QUOI10,QUOI1Q
RAIN20_SPM,RAIN20_ENW
RANN1Q,TUMB1Q
RANN1R,TUMB1R
RASS40,WALH40
RATS40,RATS2A
RATS40,SBAR40
RATS40,STAY4A
RATS40,WILE40
RATS40,WILE40
RAVE2Q,WISH20
RAVE2R,WISH20
RAYL40,TILB4A
REBR20,TOTE20
REBR20,TOTE20
REDH10,WFIE1A
ROCH20,STAL20
ROCH20,WHGA20
ROCH20,WHGA20
ROCH4A,ROCH20
RYEH40,RYEH4A
RYEH40,RYEH4B
RYEH40,RYEH4B
RYEH40,WALX4A
RYEH4A,WALX4B
SAEN20,SAES20
SBAR40,SBAR20
SBAR40,SBAR20
SEAB40,WHSO4A
SFEG1Q,SFEG1S
SFEG1Q,SFER10
SFEG1R,SFEG1T
SFEG1R,SFER10
SFEM1Q,SFER10
SFEM1R,SFER10
